booking_id,arrival_date,departure_date,room_cat_id,guests,channel,rate_paid_eur,days_before_arrival,status
BK-01236,2025-05-03,2025-05-06,sui-001,3,AIRBNB,268.97,25,CONFIRMED
BK-01237,2025-05-03,2025-05-06,sup-001,2,DIRECT,229.11,11,CANCELLED
BK-01238,2025-05-03,2025-05-04,sup-001,2,DIRECT,231.26,13,CONFIRMED
BK-01239,2025-05-03,2025-05-04,sup-001,2,EXPEDIA,207.62,22,CANCELLED
BK-01240,2025-05-03,2025-05-04,sup-001,1,DIRECT,220.46,28,CONFIRMED
BK-01241,2025-05-03,2025-05-06,sup-001,2,EXPEDIA,204.18,5,CONFIRMED
BK-01242,2025-05-03,2025-05-05,sup-001,1,DIRECT,216.4,12,CONFIRMED
BK-01243,2025-05-03,2025-05-06,dob-001,1,AIRBNB,159.49,9,CONFIRMED
BK-01244,2025-05-03,2025-05-04,dob-001,2,DIRECT,168.31,8,CONFIRMED
BK-01245,2025-05-03,2025-05-05,sup-001,2,EXPEDIA,216.69,12,CONFIRMED
BK-01246,2025-05-03,2025-05-04,sui-001,2,AIRBNB,271.37,17,CANCELLED
BK-01247,2025-05-04,2025-05-06,sui-001,1,EXPEDIA,239.55,0,CONFIRMED
BK-01248,2025-05-04,2025-05-06,sup-001,1,EXPEDIA,171.89,13,CONFIRMED
BK-01249,2025-05-04,2025-05-06,sup-001,1,DIRECT,176.66,0,CONFIRMED
BK-01250,2025-05-04,2025-05-05,dob-001,1,AIRBNB,128.28,18,CONFIRMED
BK-01251,2025-05-04,2025-05-05,sup-001,1,DIRECT,176.26,4,CONFIRMED
BK-01252,2025-05-04,2025-05-07,dob-001,1,AIRBNB,128.24,5,CONFIRMED
BK-01253,2025-05-04,2025-05-06,sup-001,1,BOOKING,162.72,7,CONFIRMED
BK-01254,2025-05-04,2025-05-05,dob-001,2,DIRECT,149.21,0,CONFIRMED
BK-01255,2025-05-05,2025-05-06,sui-001,2,EXPEDIA,232.45,9,CONFIRMED
BK-01256,2025-05-05,2025-05-06,dob-001,1,DIRECT,145.3,14,CONFIRMED
BK-01257,2025-05-05,2025-05-06,sup-001,1,EXPEDIA,164.39,0,CONFIRMED
BK-01258,2025-05-05,2025-05-06,sui-001,1,BOOKING,224.67,6,CONFIRMED
BK-01259,2025-05-05,2025-05-06,sui-001,3,AIRBNB,210.71,8,CONFIRMED
BK-01260,2025-05-05,2025-05-06,sui-001,1,BOOKING,240.7,9,CANCELLED
BK-01261,2025-05-05,2025-05-07,sui-001,2,DIRECT,253.65,5,CONFIRMED
BK-01262,2025-05-05,2025-05-08,dob-001,1,DIRECT,144.87,3,CANCELLED
BK-01263,2025-05-06,2025-05-09,sui-001,1,EXPEDIA,234.6,10,CONFIRMED
BK-01264,2025-05-06,2025-05-07,dob-001,2,EXPEDIA,126.29,5,CONFIRMED
BK-01265,2025-05-06,2025-05-10,sup-001,1,DIRECT,180.81,9,NO_SHOW
BK-01266,2025-05-06,2025-05-08,dob-001,2,BOOKING,135.99,13,CONFIRMED
BK-01267,2025-05-06,2025-05-07,sup-001,2,BOOKING,168.53,0,CONFIRMED
BK-01268,2025-05-06,2025-05-07,sup-001,2,BOOKING,173.96,4,CONFIRMED
BK-01269,2025-05-06,2025-05-07,dob-001,1,AIRBNB,119.88,22,CONFIRMED
BK-01270,2025-05-06,2025-05-09,dob-001,2,AIRBNB,120.94,2,CONFIRMED
BK-01271,2025-05-07,2025-05-12,sui-001,2,AIRBNB,229.59,10,CONFIRMED
BK-01272,2025-05-07,2025-05-08,sup-001,2,DIRECT,187.85,8,CONFIRMED
BK-01273,2025-05-07,2025-05-08,sup-001,2,EXPEDIA,163.29,5,CONFIRMED
BK-01274,2025-05-07,2025-05-10,sup-001,1,DIRECT,188.71,9,CONFIRMED
BK-01275,2025-05-07,2025-05-08,sup-001,2,BOOKING,164.63,5,CONFIRMED
BK-01276,2025-05-07,2025-05-08,sui-001,2,EXPEDIA,238.68,1,CONFIRMED
BK-01277,2025-05-07,2025-05-10,sup-001,2,BOOKING,169.2,0,CANCELLED
BK-01278,2025-05-07,2025-05-12,dob-001,2,BOOKING,128.2,6,CONFIRMED
BK-01279,2025-05-08,2025-05-09,sup-001,2,DIRECT,183.56,14,CONFIRMED
BK-01280,2025-05-08,2025-05-10,dob-001,1,EXPEDIA,133.94,0,CONFIRMED
BK-01281,2025-05-08,2025-05-09,dob-001,2,DIRECT,143.15,12,CONFIRMED
BK-01282,2025-05-08,2025-05-10,dob-001,1,EXPEDIA,133.83,7,CONFIRMED
BK-01283,2025-05-08,2025-05-09,dob-001,2,AIRBNB,123.07,7,CONFIRMED
BK-01284,2025-05-08,2025-05-09,sui-001,2,BOOKING,223.95,4,CONFIRMED
BK-01285,2025-05-08,2025-05-10,sup-001,2,AIRBNB,155.51,0,CONFIRMED
BK-01286,2025-05-08,2025-05-09,sup-001,2,BOOKING,176.5,13,CONFIRMED
BK-01287,2025-05-09,2025-05-10,dob-001,2,BOOKING,167.62,9,CONFIRMED
BK-01288,2025-05-09,2025-05-11,sup-001,2,DIRECT,232.05,0,CONFIRMED
BK-01289,2025-05-09,2025-05-13,sup-001,2,DIRECT,225.29,1,CONFIRMED
BK-01290,2025-05-09,2025-05-11,sui-001,2,BOOKING,272.5,29,CONFIRMED
BK-01291,2025-05-09,2025-05-11,dob-001,2,BOOKING,170.25,22,CONFIRMED
BK-01292,2025-05-09,2025-05-10,sup-001,2,DIRECT,219.18,4,CANCELLED
BK-01293,2025-05-09,2025-05-10,dob-001,1,DIRECT,171.35,13,CONFIRMED
BK-01294,2025-05-09,2025-05-11,sui-001,1,DIRECT,293.21,25,CONFIRMED
BK-01295,2025-05-09,2025-05-10,sui-001,3,AIRBNB,282.58,1,CONFIRMED
BK-01296,2025-05-09,2025-05-11,dob-001,1,BOOKING,165.59,28,CONFIRMED
BK-01297,2025-05-09,2025-05-11,sup-001,1,EXPEDIA,205.66,33,CONFIRMED
BK-01298,2025-05-09,2025-05-10,dob-001,1,DIRECT,168.49,14,CONFIRMED
BK-01299,2025-05-09,2025-05-11,dob-001,2,AIRBNB,161.02,11,CONFIRMED
BK-01300,2025-05-10,2025-05-11,sup-001,2,DIRECT,226.55,0,NO_SHOW
BK-01301,2025-05-10,2025-05-12,sup-001,1,DIRECT,222.78,0,CONFIRMED
BK-01302,2025-05-10,2025-05-12,dob-001,2,BOOKING,161.49,16,CONFIRMED
BK-01303,2025-05-10,2025-05-11,dob-001,2,AIRBNB,148.06,12,CONFIRMED
BK-01304,2025-05-10,2025-05-11,dob-001,2,DIRECT,176.07,28,CONFIRMED
BK-01305,2025-05-10,2025-05-11,sup-001,1,EXPEDIA,203.01,4,CANCELLED
BK-01306,2025-05-10,2025-05-11,dob-001,2,BOOKING,165.82,28,CONFIRMED
BK-01307,2025-05-10,2025-05-12,dob-001,1,BOOKING,165.36,10,CONFIRMED
BK-01308,2025-05-10,2025-05-11,sup-001,2,AIRBNB,204.28,11,CONFIRMED
BK-01309,2025-05-10,2025-05-11,dob-001,1,BOOKING,161.1,34,CONFIRMED
BK-01310,2025-05-10,2025-05-11,dob-001,2,BOOKING,161.8,31,CONFIRMED
BK-01311,2025-05-10,2025-05-11,sui-001,3,DIRECT,303.6,8,CONFIRMED
BK-01312,2025-05-10,2025-05-14,dob-001,2,AIRBNB,159.34,12,CONFIRMED
BK-01313,2025-05-11,2025-05-14,dob-001,2,BOOKING,130.82,2,CONFIRMED
BK-01314,2025-05-11,2025-05-13,dob-001,2,BOOKING,127.72,0,CONFIRMED
BK-01315,2025-05-11,2025-05-12,dob-001,2,BOOKING,131.17,13,CONFIRMED
BK-01316,2025-05-11,2025-05-13,dob-001,2,AIRBNB,129.24,0,NO_SHOW
BK-01317,2025-05-11,2025-05-13,dob-001,2,BOOKING,126.72,7,CONFIRMED
BK-01318,2025-05-11,2025-05-13,dob-001,1,DIRECT,138.61,0,CONFIRMED
BK-01319,2025-05-11,2025-05-12,dob-001,2,DIRECT,141.32,22,CONFIRMED
BK-01320,2025-05-11,2025-05-13,sui-001,1,EXPEDIA,224.62,3,CONFIRMED
BK-01321,2025-05-12,2025-05-15,dob-001,2,DIRECT,148.27,2,CONFIRMED
BK-01322,2025-05-12,2025-05-13,dob-001,1,DIRECT,147.12,9,CONFIRMED
BK-01323,2025-05-12,2025-05-13,sup-001,2,AIRBNB,164.31,11,CONFIRMED
BK-01324,2025-05-12,2025-05-15,sui-001,1,BOOKING,242.03,6,CONFIRMED
BK-01325,2025-05-12,2025-05-15,dob-001,2,BOOKING,133.74,9,CONFIRMED
BK-01326,2025-05-12,2025-05-15,sup-001,1,BOOKING,178.15,0,CONFIRMED
BK-01327,2025-05-12,2025-05-13,dob-001,2,BOOKING,137.55,17,CONFIRMED
BK-01328,2025-05-12,2025-05-13,dob-001,1,EXPEDIA,133.74,8,CONFIRMED
BK-01329,2025-05-13,2025-05-14,dob-001,1,AIRBNB,128.99,7,CONFIRMED
BK-01330,2025-05-13,2025-05-15,sup-001,2,DIRECT,186.69,19,CONFIRMED
BK-01331,2025-05-13,2025-05-14,sup-001,2,BOOKING,163.56,3,CONFIRMED
BK-01332,2025-05-13,2025-05-14,dob-001,1,EXPEDIA,125.69,21,CONFIRMED
BK-01333,2025-05-13,2025-05-17,dob-001,2,DIRECT,146.96,1,CONFIRMED
BK-01334,2025-05-13,2025-05-14,dob-001,2,DIRECT,135.88,21,CONFIRMED
BK-01335,2025-05-13,2025-05-19,sui-001,2,BOOKING,240.85,13,CONFIRMED
BK-01336,2025-05-13,2025-05-14,dob-001,2,DIRECT,147.79,16,CONFIRMED
BK-01337,2025-05-14,2025-05-15,dob-001,1,DIRECT,142.3,12,CONFIRMED
BK-01338,2025-05-14,2025-05-15,sui-001,2,BOOKING,230.9,4,CONFIRMED
BK-01339,2025-05-14,2025-05-15,dob-001,1,DIRECT,141.03,11,CONFIRMED
BK-01340,2025-05-14,2025-05-16,sup-001,2,DIRECT,183.92,3,CANCELLED
BK-01341,2025-05-14,2025-05-15,sui-001,3,EXPEDIA,232.55,1,CONFIRMED
BK-01342,2025-05-14,2025-05-16,dob-001,1,DIRECT,142.72,2,CONFIRMED
BK-01343,2025-05-14,2025-05-15,sup-001,2,EXPEDIA,165.04,5,CANCELLED
BK-01344,2025-05-14,2025-05-16,dob-001,1,BOOKING,130.31,8,CONFIRMED
BK-01345,2025-05-15,2025-05-16,sup-001,1,DIRECT,191.48,0,CONFIRMED
BK-01346,2025-05-15,2025-05-16,sup-001,2,BOOKING,166.72,9,CONFIRMED
BK-01347,2025-05-15,2025-05-18,sup-001,1,AIRBNB,159.02,0,CONFIRMED
BK-01348,2025-05-15,2025-05-16,dob-001,2,EXPEDIA,130.96,12,NO_SHOW
BK-01349,2025-05-15,2025-05-16,dob-001,1,DIRECT,147.64,4,CONFIRMED
BK-01350,2025-05-15,2025-05-18,sui-001,3,DIRECT,259.36,16,CONFIRMED
BK-01351,2025-05-15,2025-05-16,sui-001,1,BOOKING,225.79,10,CONFIRMED
BK-01352,2025-05-15,2025-05-16,sup-001,2,BOOKING,168.68,0,CONFIRMED
BK-01353,2025-05-16,2025-05-18,sup-001,2,EXPEDIA,200.17,4,CONFIRMED
BK-01354,2025-05-16,2025-05-17,dob-001,1,DIRECT,174.5,23,CONFIRMED
BK-01355,2025-05-16,2025-05-17,dob-001,1,AIRBNB,160.18,37,CANCELLED
BK-01356,2025-05-16,2025-05-18,dob-001,2,DIRECT,172.64,12,CONFIRMED
BK-01357,2025-05-16,2025-05-19,sup-001,1,DIRECT,235.07,8,CONFIRMED
BK-01358,2025-05-16,2025-05-19,sup-001,2,AIRBNB,192.02,15,CONFIRMED
BK-01359,2025-05-16,2025-05-18,dob-001,2,EXPEDIA,158.78,13,CONFIRMED
BK-01360,2025-05-16,2025-05-17,dob-001,2,BOOKING,166.45,6,CONFIRMED
BK-01361,2025-05-16,2025-05-17,dob-001,1,AIRBNB,149.67,17,CONFIRMED
BK-01362,2025-05-16,2025-05-17,dob-001,2,BOOKING,166.86,32,CONFIRMED
BK-01363,2025-05-16,2025-05-18,dob-001,2,DIRECT,183.98,15,CANCELLED
BK-01364,2025-05-16,2025-05-18,sui-001,2,EXPEDIA,275.04,23,CONFIRMED
BK-01365,2025-05-16,2025-05-19,dob-001,1,BOOKING,169.03,13,CONFIRMED
BK-01366,2025-05-17,2025-05-18,dob-001,2,EXPEDIA,169.57,6,CONFIRMED
BK-01367,2025-05-17,2025-05-18,dob-001,2,DIRECT,168.57,21,CONFIRMED
BK-01368,2025-05-17,2025-05-19,sup-001,1,BOOKING,212.03,16,CONFIRMED
BK-01369,2025-05-17,2025-05-19,dob-001,2,BOOKING,155.36,20,CONFIRMED
BK-01370,2025-05-17,2025-05-18,dob-001,1,DIRECT,177.75,12,CONFIRMED
BK-01371,2025-05-17,2025-05-18,sup-001,2,DIRECT,233.34,13,CONFIRMED
BK-01372,2025-05-17,2025-05-18,dob-001,2,BOOKING,162.68,20,CONFIRMED
BK-01373,2025-05-17,2025-05-19,sup-001,2,DIRECT,219.77,12,CONFIRMED
BK-01374,2025-05-17,2025-05-18,sui-001,2,DIRECT,297.45,17,CONFIRMED
BK-01375,2025-05-17,2025-05-18,dob-001,2,EXPEDIA,162.43,26,CONFIRMED
BK-01376,2025-05-17,2025-05-18,dob-001,2,EXPEDIA,168.08,11,NO_SHOW
BK-01377,2025-05-17,2025-05-18,dob-001,1,DIRECT,179.76,13,CONFIRMED
BK-01378,2025-05-17,2025-05-18,sui-001,2,BOOKING,280.4,3,CONFIRMED
BK-01379,2025-05-18,2025-05-21,sup-001,2,EXPEDIA,173.67,4,CANCELLED
BK-01380,2025-05-18,2025-05-19,sup-001,2,AIRBNB,156.17,5,CONFIRMED
BK-01381,2025-05-18,2025-05-19,dob-001,2,EXPEDIA,138.0,6,CONFIRMED
BK-01382,2025-05-18,2025-05-22,sup-001,2,AIRBNB,161.15,2,CONFIRMED
BK-01383,2025-05-18,2025-05-20,sui-001,3,DIRECT,261.8,1,CONFIRMED
BK-01384,2025-05-18,2025-05-19,dob-001,1,BOOKING,131.12,11,CONFIRMED
BK-01385,2025-05-18,2025-05-22,dob-001,1,EXPEDIA,131.56,0,CANCELLED
BK-01386,2025-05-18,2025-05-22,dob-001,2,BOOKING,129.21,7,CONFIRMED
BK-01387,2025-05-19,2025-05-20,sup-001,1,DIRECT,182.86,12,CONFIRMED
BK-01388,2025-05-19,2025-05-20,sup-001,2,DIRECT,190.75,8,CONFIRMED
BK-01389,2025-05-19,2025-05-21,sup-001,1,DIRECT,185.71,11,CONFIRMED
BK-01390,2025-05-19,2025-05-20,dob-001,1,BOOKING,133.81,6,CONFIRMED
BK-01391,2025-05-19,2025-05-23,dob-001,1,DIRECT,145.11,3,CONFIRMED
BK-01392,2025-05-19,2025-05-21,dob-001,1,EXPEDIA,132.72,15,CONFIRMED
BK-01393,2025-05-19,2025-05-20,dob-001,2,BOOKING,131.17,0,CONFIRMED
BK-01394,2025-05-19,2025-05-20,dob-001,2,DIRECT,142.11,17,CONFIRMED
BK-01395,2025-05-20,2025-05-21,dob-001,1,BOOKING,135.38,14,CONFIRMED
BK-01396,2025-05-20,2025-05-21,sup-001,2,DIRECT,184.94,5,CONFIRMED
BK-01397,2025-05-20,2025-05-21,sup-001,2,EXPEDIA,176.89,19,CONFIRMED
BK-01398,2025-05-20,2025-05-21,dob-001,2,DIRECT,140.19,7,CONFIRMED
BK-01399,2025-05-20,2025-05-21,dob-001,1,BOOKING,135.16,6,CONFIRMED
BK-01400,2025-05-20,2025-05-21,dob-001,2,DIRECT,138.62,0,CONFIRMED
BK-01401,2025-05-20,2025-05-23,sup-001,2,DIRECT,187.6,15,NO_SHOW
BK-01402,2025-05-20,2025-05-21,dob-001,1,BOOKING,128.1,7,CONFIRMED
BK-01403,2025-05-21,2025-05-24,dob-001,1,BOOKING,136.23,0,CONFIRMED
BK-01404,2025-05-21,2025-05-23,sui-001,3,EXPEDIA,233.71,18,CONFIRMED
BK-01405,2025-05-21,2025-05-23,dob-001,2,DIRECT,143.23,12,CONFIRMED
BK-01406,2025-05-21,2025-05-22,dob-001,2,EXPEDIA,134.21,17,CONFIRMED
BK-01407,2025-05-21,2025-05-23,dob-001,2,DIRECT,143.48,14,CONFIRMED
BK-01408,2025-05-21,2025-05-22,dob-001,2,BOOKING,125.96,8,CONFIRMED
BK-01409,2025-05-21,2025-05-25,sui-001,3,BOOKING,239.22,13,CONFIRMED
BK-01410,2025-05-21,2025-05-22,dob-001,1,EXPEDIA,134.06,6,CONFIRMED
BK-01411,2025-05-22,2025-05-24,dob-001,2,DIRECT,139.75,4,CONFIRMED
BK-01412,2025-05-22,2025-05-25,dob-001,1,BOOKING,134.1,18,CONFIRMED
BK-01413,2025-05-22,2025-05-26,sup-001,2,EXPEDIA,167.91,0,CONFIRMED
BK-01414,2025-05-22,2025-05-23,sup-001,2,DIRECT,176.71,22,CONFIRMED
BK-01415,2025-05-22,2025-05-26,dob-001,2,BOOKING,128.52,11,NO_SHOW
BK-01416,2025-05-22,2025-05-23,sui-001,3,AIRBNB,209.89,0,CONFIRMED
BK-01417,2025-05-22,2025-05-23,sup-001,1,EXPEDIA,177.72,0,CONFIRMED
BK-01418,2025-05-22,2025-05-24,dob-001,2,BOOKING,128.04,0,CONFIRMED
BK-01419,2025-05-23,2025-05-24,dob-001,1,DIRECT,170.23,21,CONFIRMED
BK-01420,2025-05-23,2025-05-25,sup-001,1,EXPEDIA,218.32,0,CONFIRMED
BK-01421,2025-05-23,2025-05-24,dob-001,1,BOOKING,164.94,11,CONFIRMED
BK-01422,2025-05-23,2025-05-26,dob-001,2,BOOKING,164.55,0,CONFIRMED
BK-01423,2025-05-23,2025-05-24,sup-001,2,DIRECT,233.27,17,CONFIRMED
BK-01424,2025-05-23,2025-05-24,dob-001,2,DIRECT,170.79,15,CONFIRMED
BK-01425,2025-05-23,2025-05-27,sui-001,3,DIRECT,294.29,32,CONFIRMED
BK-01426,2025-05-23,2025-05-26,sup-001,2,AIRBNB,190.71,0,CONFIRMED
BK-01427,2025-05-23,2025-05-24,sup-001,2,BOOKING,205.03,22,CONFIRMED
BK-01428,2025-05-23,2025-05-25,dob-001,2,DIRECT,183.08,15,CONFIRMED
BK-01429,2025-05-23,2025-05-26,sup-001,1,DIRECT,232.89,26,CANCELLED
BK-01430,2025-05-23,2025-05-28,dob-001,2,AIRBNB,148.01,5,CONFIRMED
BK-01431,2025-05-23,2025-05-27,sup-001,1,DIRECT,225.31,0,CONFIRMED
BK-01432,2025-05-24,2025-05-27,dob-001,1,AIRBNB,158.72,13,CONFIRMED
BK-01433,2025-05-24,2025-05-26,sup-001,2,AIRBNB,204.85,10,CONFIRMED
BK-01434,2025-05-24,2025-05-25,sup-001,1,BOOKING,218.4,12,CONFIRMED
BK-01435,2025-05-24,2025-05-25,sui-001,2,DIRECT,298.97,15,CONFIRMED
BK-01436,2025-05-24,2025-05-27,sup-001,2,EXPEDIA,199.87,27,NO_SHOW
BK-01437,2025-05-24,2025-05-27,sup-001,1,DIRECT,230.38,22,CONFIRMED
BK-01438,2025-05-24,2025-05-25,dob-001,2,BOOKING,155.74,16,CONFIRMED
BK-01439,2025-05-24,2025-05-26,dob-001,2,BOOKING,166.09,20,CONFIRMED
BK-01440,2025-05-24,2025-05-26,sui-001,3,DIRECT,300.21,10,CONFIRMED
BK-01441,2025-05-24,2025-05-26,sup-001,2,DIRECT,220.14,8,CONFIRMED
BK-01442,2025-05-24,2025-05-29,dob-001,2,DIRECT,173.39,8,CONFIRMED
BK-01443,2025-05-24,2025-05-25,sup-001,2,AIRBNB,199.53,9,CONFIRMED
BK-01444,2025-05-24,2025-05-25,dob-001,2,BOOKING,159.03,15,CONFIRMED
BK-01445,2025-05-25,2025-05-27,sup-001,2,AIRBNB,160.86,8,CONFIRMED
BK-01446,2025-05-25,2025-05-26,dob-001,1,BOOKING,133.44,11,CONFIRMED
BK-01447,2025-05-25,2025-05-29,sui-001,3,AIRBNB,226.68,7,CONFIRMED
BK-01448,2025-05-25,2025-05-26,dob-001,2,EXPEDIA,126.84,0,CONFIRMED
BK-01449,2025-05-25,2025-05-27,dob-001,2,EXPEDIA,132.9,0,CANCELLED
BK-01450,2025-05-25,2025-05-26,dob-001,2,BOOKING,127.14,9,CANCELLED
BK-01451,2025-05-25,2025-05-27,dob-001,1,AIRBNB,124.08,0,CONFIRMED
BK-01452,2025-05-25,2025-05-26,sup-001,2,EXPEDIA,172.34,5,CONFIRMED
BK-01453,2025-05-26,2025-05-28,dob-001,1,DIRECT,142.08,0,CONFIRMED
BK-01454,2025-05-26,2025-05-28,sui-001,2,EXPEDIA,241.14,8,CONFIRMED
BK-01455,2025-05-26,2025-05-28,dob-001,1,DIRECT,147.82,7,CONFIRMED
BK-01456,2025-05-26,2025-05-28,dob-001,2,DIRECT,137.06,1,CONFIRMED
BK-01457,2025-05-26,2025-05-28,dob-001,2,AIRBNB,128.09,6,CONFIRMED
BK-01458,2025-05-26,2025-05-27,dob-001,2,EXPEDIA,134.88,4,CONFIRMED
BK-01459,2025-05-26,2025-05-27,sup-001,2,DIRECT,181.77,7,CONFIRMED
BK-01460,2025-05-26,2025-05-27,sui-001,3,BOOKING,226.99,13,CONFIRMED
BK-01461,2025-05-27,2025-05-28,sup-001,2,BOOKING,164.71,16,CONFIRMED
BK-01462,2025-05-27,2025-05-31,dob-001,1,AIRBNB,129.26,5,CONFIRMED
BK-01463,2025-05-27,2025-05-29,dob-001,2,BOOKING,125.83,9,CONFIRMED
BK-01464,2025-05-27,2025-05-28,sup-001,1,AIRBNB,169.03,19,CONFIRMED
BK-01465,2025-05-27,2025-05-29,dob-001,2,BOOKING,132.37,5,CONFIRMED
BK-01466,2025-05-27,2025-05-29,dob-001,2,BOOKING,136.44,0,CONFIRMED
BK-01467,2025-05-27,2025-05-28,dob-001,2,DIRECT,137.08,0,CONFIRMED
BK-01468,2025-05-27,2025-05-29,dob-001,1,AIRBNB,125.47,10,CONFIRMED
BK-01469,2025-05-28,2025-05-30,sui-001,2,BOOKING,222.34,0,CONFIRMED
BK-01470,2025-05-28,2025-05-30,dob-001,2,BOOKING,128.84,1,CONFIRMED
BK-01471,2025-05-28,2025-05-29,dob-001,2,DIRECT,146.45,0,NO_SHOW
BK-01472,2025-05-28,2025-05-31,sui-001,1,DIRECT,250.84,2,CONFIRMED
BK-01473,2025-05-28,2025-05-30,sui-001,1,DIRECT,240.31,0,CONFIRMED
BK-01474,2025-05-28,2025-05-31,sui-001,2,AIRBNB,220.7,0,CONFIRMED
BK-01475,2025-05-28,2025-05-29,sup-001,2,AIRBNB,154.61,0,CONFIRMED
BK-01476,2025-05-28,2025-05-29,sup-001,2,BOOKING,176.21,0,CONFIRMED
BK-01477,2025-05-29,2025-05-31,dob-001,1,DIRECT,136.63,21,CONFIRMED
BK-01478,2025-05-29,2025-05-31,sui-001,2,BOOKING,229.58,0,CONFIRMED
BK-01479,2025-05-29,2025-05-31,dob-001,1,AIRBNB,130.38,2,CONFIRMED
BK-01480,2025-05-29,2025-06-01,sup-001,2,BOOKING,165.02,14,CONFIRMED
BK-01481,2025-05-29,2025-06-01,dob-001,2,EXPEDIA,133.52,0,CONFIRMED
BK-01482,2025-05-29,2025-05-30,dob-001,1,DIRECT,148.05,5,CONFIRMED
BK-01483,2025-05-29,2025-06-01,dob-001,2,AIRBNB,121.72,5,CANCELLED
BK-01484,2025-05-29,2025-05-31,sui-001,3,DIRECT,250.47,3,CANCELLED
BK-01485,2025-05-30,2025-05-31,sup-001,1,EXPEDIA,214.93,26,CONFIRMED
BK-01486,2025-05-30,2025-06-02,dob-001,1,DIRECT,181.69,9,CONFIRMED
BK-01487,2025-05-30,2025-05-31,dob-001,2,DIRECT,173.06,13,NO_SHOW
BK-01488,2025-05-30,2025-06-01,dob-001,1,EXPEDIA,158.98,9,CONFIRMED
BK-01489,2025-05-30,2025-06-01,sup-001,2,EXPEDIA,219.14,23,CONFIRMED
BK-01490,2025-05-30,2025-05-31,sup-001,2,EXPEDIA,200.3,9,CONFIRMED
BK-01491,2025-05-30,2025-05-31,sup-001,2,DIRECT,218.95,10,CANCELLED
BK-01492,2025-05-30,2025-06-01,sup-001,1,DIRECT,237.09,7,CONFIRMED
BK-01493,2025-05-30,2025-06-01,sui-001,1,DIRECT,304.84,15,CONFIRMED
BK-01494,2025-05-30,2025-05-31,dob-001,2,BOOKING,165.18,20,CONFIRMED
BK-01495,2025-05-30,2025-05-31,dob-001,1,DIRECT,173.12,16,CONFIRMED
BK-01496,2025-05-30,2025-05-31,dob-001,2,DIRECT,171.9,4,CONFIRMED
BK-01497,2025-05-30,2025-05-31,sui-001,1,EXPEDIA,290.2,11,CONFIRMED
BK-01498,2025-05-31,2025-06-02,sup-001,2,BOOKING,208.21,18,CONFIRMED
BK-01499,2025-05-31,2025-06-01,dob-001,2,BOOKING,158.75,29,CONFIRMED
BK-01500,2025-05-31,2025-06-01,dob-001,1,BOOKING,158.86,20,CANCELLED
BK-01501,2025-05-31,2025-06-01,sup-001,2,EXPEDIA,203.88,8,CONFIRMED
BK-01502,2025-05-31,2025-06-04,sup-001,2,BOOKING,199.97,11,CONFIRMED
BK-01503,2025-05-31,2025-06-03,sup-001,2,DIRECT,230.38,15,CANCELLED
BK-01504,2025-05-31,2025-06-01,dob-001,1,DIRECT,181.95,1,CONFIRMED
BK-01505,2025-05-31,2025-06-03,dob-001,1,AIRBNB,147.33,11,CONFIRMED
BK-01506,2025-05-31,2025-06-04,dob-001,1,DIRECT,169.61,0,CONFIRMED
BK-01507,2025-05-31,2025-06-01,dob-001,1,EXPEDIA,165.15,26,CONFIRMED
BK-01508,2025-05-31,2025-06-02,dob-001,1,DIRECT,179.53,26,CONFIRMED
BK-01509,2025-05-31,2025-06-01,sup-001,2,DIRECT,233.5,23,CONFIRMED
BK-01510,2025-05-31,2025-06-02,dob-001,1,DIRECT,167.26,27,CONFIRMED
BK-01511,2025-06-01,2025-06-02,dob-001,2,DIRECT,135.65,6,CONFIRMED
BK-01512,2025-06-01,2025-06-03,sup-001,2,AIRBNB,140.14,9,CONFIRMED
BK-01513,2025-06-01,2025-06-02,dob-001,2,BOOKING,118.77,10,CONFIRMED
BK-01514,2025-06-01,2025-06-02,dob-001,2,BOOKING,123.72,25,CONFIRMED
BK-01515,2025-06-01,2025-06-02,sui-001,3,DIRECT,229.44,7,CONFIRMED
BK-01516,2025-06-01,2025-06-03,dob-001,1,BOOKING,117.02,10,CONFIRMED
BK-01517,2025-06-01,2025-06-02,dob-001,1,DIRECT,132.07,6,CONFIRMED
BK-01518,2025-06-01,2025-06-03,sup-001,2,BOOKING,152.24,7,CONFIRMED
BK-01519,2025-06-02,2025-06-04,sup-001,2,AIRBNB,145.42,15,CONFIRMED
BK-01520,2025-06-02,2025-06-03,sup-001,1,EXPEDIA,162.31,13,CONFIRMED
BK-01521,2025-06-02,2025-06-03,dob-001,2,DIRECT,128.3,6,CONFIRMED
BK-01522,2025-06-02,2025-06-03,dob-001,2,DIRECT,129.89,0,CONFIRMED
BK-01523,2025-06-02,2025-06-03,sup-001,1,EXPEDIA,158.32,9,CONFIRMED
BK-01524,2025-06-02,2025-06-03,dob-001,2,BOOKING,122.64,16,CANCELLED
BK-01525,2025-06-02,2025-06-03,sui-001,3,BOOKING,200.91,3,CONFIRMED
BK-01526,2025-06-02,2025-06-03,sui-001,3,DIRECT,222.97,9,CONFIRMED
BK-01527,2025-06-03,2025-06-05,dob-001,1,DIRECT,135.15,8,CONFIRMED
BK-01528,2025-06-03,2025-06-06,dob-001,2,AIRBNB,115.42,16,CONFIRMED
BK-01529,2025-06-03,2025-06-04,dob-001,2,BOOKING,117.36,13,CONFIRMED
